sentence,entity_name,entity_type,date,year,month,day,decade,is_test
"A - A \ > * "" * littérature , secrétaire ; L . Truan , candidat llttératuro , vice - secrétaire . Ecole Vinet . — Nous avons sous les yeux , en une jolie plaquette , la notice historique que M . le prof . H . Vuilleumier a composée sur l ' Ecole supérieure pour jeunes filles , fondée en 1839 à Lausanne , et qu ' il a lue à la séance d ' inauguration du nouveau bâtiment de VEcole Vinet le 8 juillet dernier . Outre l ' intérêt pluB spécial que ce coup d ' oeil rétrospectif a pour les maures et élèves , anciens et actuels de l ' école , cet aperçu présente celui d ' une revue chronologique des développements de l ' organisation et des programmes de la première institution d ' enseignement supérieur pour jeunes filles du canton de Vaud — et même de toute la Suisse romande , si nous ne faisons erreur . La couverture est ornée de trois fart jolis dessins , dus au crayon de Mlle C . Germond , et représentant les trois bâtiments qui ont successivement abrité l ' école : celui de la Madeleine , dominé par la cathédrale , celui de Bel - Air , et le nouvel édifice de la rue du Midi . Quelques notes jetées au bas de ces vignettes rappellent la fraîche cantate — historique , elle aussi — qni fnt chantée sous la direction de son compositeur , M . Justin Bischoff , à cette moine inauguration . Missions . — Mlle Julie Deriaz , à Lausanne , a ét nommée pour cinq ans maîtresse à l ' école centrale de jeunes filles de Tananarive , qui dépend de la Société des missions de Londres . Elle vient de partir pour Madagascar . Mlle Deriaz était chargée , avant son dé part , de l ' enseignement du français aux jeunes filles étrangères , à l ' Ecole Vinet . Exode . — Un train spécial pour le - rapatriement des ouvriers italiens part de Lucerne chaque soir à 9 heures , du 29 octobre au 24 décembre . Club alpin . — La section des Diablerets du Club alpin suisse donnera le vendredi 4 novembre , dans la grande salle du théâtre , une soirée de projections lumineuses avec intermèdes de chant . Les photogrammes coloriés donnent une grande impression de vérité aux vues prises dans les vallées de Bagnes , des Anniviers , à la Dent du Midi et au Mont - Blanc . Tous les amis du club et de la montagne sont conviés à cette soirée qui promet d ' être aussi instructive qu ' agréable et dont le produit servira à l ' entretien des cabanes . Construction . — A la place d ' un immeuble démoli dernièrement au bas de la rue du Pont , s ' élève une construction presque complètement en fer . Sauf les deux murs mitoyens s ' appuyant aux déni maisons voisines , il n ' y a pas trace de maçonnerie . Sur la fa çade , de puissants sommiers en fer s ' étagent jusqu ' au toit , reliés par d ' autres sommiers perpendiculaires au sol , formant ainsi une immense armature de fer . qui plus tard se garnira de vitrines et de glaces . Cette construction est un produit de notre siècle utilitaire : tout a été combiné ponr obtenir , sons les conditions de solidité requises , le plus de place et le plus de lumière possibles ; rien n ' a été sacrifié à l ' esthétique . L ' architecte est M . Verrey ; le constructeur , M . Zwahlen . Séances littéraires . — Les matinées - concerts qui reprennent demain dans la salle des Concerts du Ca sino - Théâtre obligent M . Alphonse Scheler à mettre au mardi ses deux dernières séances . C ' est donc demain mardi 1 "" novembre qu ' aura lieu la quatrième",Ecole Vinet,org,1898-10-31,1898,10,31,1890,False
"A - A \ > * "" * littérature , secrétaire ; L . Truan , candidat llttératuro , vice - secrétaire . Ecole Vinet . — Nous avons sous les yeux , en une jolie plaquette , la notice historique que M . le prof . H . Vuilleumier a composée sur l ' Ecole supérieure pour jeunes filles , fondée en 1839 à Lausanne , et qu ' il a lue à la séance d ' inauguration du nouveau bâtiment de VEcole Vinet le 8 juillet dernier . Outre l ' intérêt pluB spécial que ce coup d ' oeil rétrospectif a pour les maures et élèves , anciens et actuels de l ' école , cet aperçu présente celui d ' une revue chronologique des développements de l ' organisation et des programmes de la première institution d ' enseignement supérieur pour jeunes filles du canton de Vaud — et même de toute la Suisse romande , si nous ne faisons erreur . La couverture est ornée de trois fart jolis dessins , dus au crayon de Mlle C . Germond , et représentant les trois bâtiments qui ont successivement abrité l ' école : celui de la Madeleine , dominé par la cathédrale , celui de Bel - Air , et le nouvel édifice de la rue du Midi . Quelques notes jetées au bas de ces vignettes rappellent la fraîche cantate — historique , elle aussi — qni fnt chantée sous la direction de son compositeur , M . Justin Bischoff , à cette moine inauguration . Missions . — Mlle Julie Deriaz , à Lausanne , a ét nommée pour cinq ans maîtresse à l ' école centrale de jeunes filles de Tananarive , qui dépend de la Société des missions de Londres . Elle vient de partir pour Madagascar . Mlle Deriaz était chargée , avant son dé part , de l ' enseignement du français aux jeunes filles étrangères , à l ' Ecole Vinet . Exode . — Un train spécial pour le - rapatriement des ouvriers italiens part de Lucerne chaque soir à 9 heures , du 29 octobre au 24 décembre . Club alpin . — La section des Diablerets du Club alpin suisse donnera le vendredi 4 novembre , dans la grande salle du théâtre , une soirée de projections lumineuses avec intermèdes de chant . Les photogrammes coloriés donnent une grande impression de vérité aux vues prises dans les vallées de Bagnes , des Anniviers , à la Dent du Midi et au Mont - Blanc . Tous les amis du club et de la montagne sont conviés à cette soirée qui promet d ' être aussi instructive qu ' agréable et dont le produit servira à l ' entretien des cabanes . Construction . — A la place d ' un immeuble démoli dernièrement au bas de la rue du Pont , s ' élève une construction presque complètement en fer . Sauf les deux murs mitoyens s ' appuyant aux déni maisons voisines , il n ' y a pas trace de maçonnerie . Sur la fa çade , de puissants sommiers en fer s ' étagent jusqu ' au toit , reliés par d ' autres sommiers perpendiculaires au sol , formant ainsi une immense armature de fer . qui plus tard se garnira de vitrines et de glaces . Cette construction est un produit de notre siècle utilitaire : tout a été combiné ponr obtenir , sons les conditions de solidité requises , le plus de place et le plus de lumière possibles ; rien n ' a été sacrifié à l ' esthétique . L ' architecte est M . Verrey ; le constructeur , M . Zwahlen . Séances littéraires . — Les matinées - concerts qui reprennent demain dans la salle des Concerts du Ca sino - Théâtre obligent M . Alphonse Scheler à mettre au mardi ses deux dernières séances . C ' est donc demain mardi 1 "" novembre qu ' aura lieu la quatrième",Club alpin suisse,org,1898-10-31,1898,10,31,1890,False
""" Ils ajoutèrent à l ' appui de leur opinion qu ' une tribu voisine , appelée les Beni - Hezmar . avait déjà en guise de protéstatibn contre la police cessé de fréquenter lé marché de la ville . Le gouverneur répondit qu ' il ne pouvait que se conformer aux ordres du sultan . Après une discussion assez vive , . il fut décidé que la protestation des manifestants serait portée à la connaissance de Torrès , représentant du sultan à Tanger . 11 n ' y a pas eu d ' autres troubles à Tetuan . Il faut d ' ailleurs remarquer que l ' excitation des indigènes contre la police ou les autres réformes n ' est jamais spontanée . Les agents subalternes du makhzen la fomentent presque toujours en sous - main , moins par fanatisme que parce que toute réforme implique un . contrôle étranger gênant pour leurs . mœurs administratives . Il faut également considérer que malgré l ' évolution réelle qui s ' est opérée dans l ' esprit du makhzen , ces procédés ne sont pas vus dé mauvais œil par quelques - uns de ses membres , qui devant le besoin qu ' ils ont de notre appui affectent d ' entrer dans nos vues , mais tentent sournoisement un dernier effort pour faire échouer les réformes . "" :",makhzen,org,1908-01-07,1908,1,7,1900,False
""" Ils ajoutèrent à l ' appui de leur opinion qu ' une tribu voisine , appelée les Beni - Hezmar . avait déjà en guise de protéstatibn contre la police cessé de fréquenter lé marché de la ville . Le gouverneur répondit qu ' il ne pouvait que se conformer aux ordres du sultan . Après une discussion assez vive , . il fut décidé que la protestation des manifestants serait portée à la connaissance de Torrès , représentant du sultan à Tanger . 11 n ' y a pas eu d ' autres troubles à Tetuan . Il faut d ' ailleurs remarquer que l ' excitation des indigènes contre la police ou les autres réformes n ' est jamais spontanée . Les agents subalternes du makhzen la fomentent presque toujours en sous - main , moins par fanatisme que parce que toute réforme implique un . contrôle étranger gênant pour leurs . mœurs administratives . Il faut également considérer que malgré l ' évolution réelle qui s ' est opérée dans l ' esprit du makhzen , ces procédés ne sont pas vus dé mauvais œil par quelques - uns de ses membres , qui devant le besoin qu ' ils ont de notre appui affectent d ' entrer dans nos vues , mais tentent sournoisement un dernier effort pour faire échouer les réformes . "" :",makhzen,org,1908-01-07,1908,1,7,1900,False
"Le jour pointait , malgré un épais brouillard qui se traînait dans les bas - fonds , quand les têtes de colonne de la division Wyss ( ronge ) atteignirent la Lutzelmurg qui coule au pied des hauteurs où la division Schiess ( bleue ) a passé la nuit",division Wyss,org,1908-09-09,1908,9,9,1900,False
"Le jour pointait , malgré un épais brouillard qui se traînait dans les bas - fonds , quand les têtes de colonne de la division Wyss ( ronge ) atteignirent la Lutzelmurg qui coule au pied des hauteurs où la division Schiess ( bleue ) a passé la nuit",division Schiess,org,1908-09-09,1908,9,9,1900,False
"Si elle donne dans le flanc gauche des bleus , déjà menacé par bive de l ' aile droite ronge , la division Wyss sera en passe",division Wyss,org,1908-09-09,1908,9,9,1900,False
"30 , elle débouche contre Egg , sur la route Fraueafeld - Aadorf et omvre le feu avec ses mitrailleuses et ses batteries , contre le régiment de cavalerie bleu , qui a l ' ordre de couvrir le flanc gauche de la vision Wyss",vision Wyss,org,1908-09-09,1908,9,9,1900,False
"Déjà vers midi , la division Wyss a reçu de la direction des manœuvres l ' ordre de se retirer derrière la Lù ! zel - Murg où Bans doute elle va se retrancher , ce qui nous donnera demain une attaque des rouges contre la ligne Schneitberg - Hagenbuch - Burg",division Wyss,org,1908-09-09,1908,9,9,1900,False
LES CONGRÈS La Croix Blanche,Croix Blanche,org,1908-09-11,1908,9,11,1900,False
Fédération abolitionnïste,Fédération abolitionnïste,org,1908-09-11,1908,9,11,1900,False
"Le soir , les délégués des comités nationaux de la Fédération abolitionnïste ont été reçus à Plonjon , par M . et Mme H . de Morsier et M . et Mme Georges Wagnière",Fédération abolitionnïste,org,1908-09-11,1908,9,11,1900,False
"Mais ceux "" qui ont conscience du caractère universel de l ' Evangile sentent à quel point lés chrétiens lui sont maintenant infidèles . . Cela explique des tentatives qui , du point de vue patriotique ou national , ont été mal jugées . Quand on les examine sons , l ' angle , de l ' unité spirituelle du christianisme et de la chrétienté , on comprend mieux qu ' elles répondent à une nécessité . On apprécie plus justement alors aussi les formidables difficultés que rencontre tout effort de ce genre . Il s ' agit de mettre , avant tout , l ' accent sur ce qui rapproche , sur ce que ' l ' on peut considérer comme généralement , admis par la majorité des chrétiens , quelles que soient leurs opinions sur les origines de la guerre ou quel que soit leur sentiment patriotique . Qu ' on arrive ainsi à des affirmations un éviter tout ce rait blesser , chacun le comprendra . Et tous les documents de ce genre n ' échap . peint pas au reproche d ' être incolores ; ils blessent les uns parce qu ' ils disent encore trop ; et Jes autres ne sont pas moins irrités de ce qu ' ils ne disent pas assez . Le pape n ' a pas pu , éviter des reproches de cette espèce de la part de ceux qui , en ; France ou en Allemagne , en Autriche ou en Italie , sont pourtant les enfants soumis du Saint - Siège . Et quand des Eglises protestantes ont lancé è leur toUr un manifeste , comme la Hollande ou la Suède , elles ont encouru les mêmes griefs . Ce n ' est point une raison suffisante pour se taire . Il faudra s ' y prendre à plusieurs reprises pour arriver , à se faire entendre , par dessus les diverses frontières , de tous ceux qui partagent une même foi . Et ceux qui le tentent sont , certainement , fidèles à l ' esprit de l ' évangile , dont se réclament toutes les Eglises chrétiennes . Malgré les difficultés , les moqueries et les accusations violentes , ils doivent continuer , avec la conviction que l ' heure viendra où il sera possible de se comprendre : l ' heure où les fautes seront reconnues et réparées , quels que soient les coupables , et où le pardon sera possible . Certains signes indiquent déjà un changement favorable dans la mentalité générale . Il se dit des choses qu ' on n ' était plus habitué à entendre ; et on accepte par ailleurs des déclarations contre lesquelles d ' universelles protestations se seraient élevées il n ' y a pas bien longtemps . Le président de consistoire Frédéric Curtius , à Strasbourg , vient , par pie , de soumettre à une vigoureuse critique la théologie de guerre de ses compatriotes : Toutes les images pures de Dieu , dit - U , que le Nouveau - Testament a apportées aux hommes , semblent avoir disparu du cerveau des - théologiens de la guerre . Le Dieu de l ' amour universel et réconciliateur disparaît et est changé en un Dieu impitoyable et vengeur , qui punit sur des peuples entiero les péchés d ' une petite fraction de l ' humanité . Dans leur humanisation , ou plutôt dans leur germanisation de Dieu , les théologiens de guerre allemands réduisent l ' Infini et l ' Universel à : un point minuscule sur la planète Terre , au point minuscule qui , Sur le globe ; représente l ' empire allemand . Et c ' est autour de ce point que toutes les pensées devraient tourner ? Si un vigoureux esprit religieux était encore vivant , les chrétiens devraient se révolter contre une théologie de guerre , qui élève en serre chaude un chauvinisme nationaliste . Les théologiens nationalistes ne sont pas tous allemands , ni protestants ; on a entendu , ailleurs aussi , tomber d ' étranges propos du haut de la chaire de vérité . Mais c ' est l ' Allemagne qui avait vé les plus nombreux et les plus convaincus théoriciens de l ' évangile belliqueux , qui divinisait la guerre comme une « nouvelle révélation » . Aussi estce avec d ' autant plus de satisfaction que nous constatons , sur ce point encore , qu ' un revirement se produit Cinq pasteurs berlinois ont adressé un fraternel salut à leurs frères évangéliques , « même à ceux des pays ennemis » , à l ' occasion du Jubilé de la Réformation . Ce sont les pasteurs K . Anèr , Çfitlhack - Stahn , Pless , F . Rittelmeyer et R . Wie - * landt . Or leur déclaration se ' termine par une condamnation nette et franche de la guerre , comme contraire à l ' Evangile du Christ : Nous sentons , en face de cette horrible guerre , écrivent - ils que c ' est notre devoir de conscience de tendre désormais de toute notre énergie , au nom du christianisme , à faire disparaître du monde la guerre comme moyen de règlement de compte entre les peuples . Voilà qui est parler net et surtout en chrétien ; voilà qui nous console de tant de divagations belliqueuses auxquelles certains théologiens se sont laissés aller au nom même de leurs convictions . Et nous revenons au vrai devoir des Eglises , qui est de suspendre des ponts au - dessus des abîmes , d ' abattre les murailles et de lutter contre la guerre . Et par là nous entendons moins de faire cesser celle qui bouleverse le monde , que de s ' employer à empêcher qu ' un tel fléau recommence jamais ses terribles ravages . C ' est dans cette pensée , que le regretté professeur Louis Erhéry avait proposé au Synode de l ' Église nationale vaudoise d ' entrer en relations avec d ' autres groupements ecciésiastiquést afin < d ' user de leur influence sur les peuples et sur les gouvernements pour travailler au développement des sentiments pacifiques et prévenir les horreurs de la guerre » . C ' était en 1905 1 . . . Après diverses démarches , qui durèrent près de dix ans , on avait abouti à la convocation d ' une conférence internationale , à Constance , les 3 et 4 août 1914 . Coïncidence tragique , mais aussi combien expressive et significative I La guerre était déjà déclarée , au moment même où les délégués , en petit nombre , se rencontraient à Constance . On jeta néanmoins les bases d ' une « Alliance universelle des Eglises pour le progrès de l ' amitié entre les peuples » . Louis Emery a raconté tout cela dans un bel article de la Gazette ( n ° du 8 août 1915 ) . L ' Alliance n ' a pas sombré dans la tourmente , comme on pourrait le croire . En 1915 , une nouvelle conférence , absolument intime , se réunit à Berne ; elle groupait des représentants des Eglises des Etats neutres , àjnsi , que quelques hommes éminents d ' Angleterre et d ' Allemagne . C ' était au plus beau moment du mot d ' ordre Gbtt strafe England ; cette réunion fut émouvante et vraiment animée de l ' esprit chrétien . Diverses branches de l ' Alliance publient enfin aujourd ' hui un journal . C ' est le cas dé l ' Allemagne , de l ' Angleterre , de fa Hollande , de la Suède et de la Suisse . Le bulletin dû groupe suisse : La Voix clirétienne ( 1 ) cherche modestement à faire connaître dès actions ou des pensées des différents peuples en guerre , qui révèlent la fidélité à l ' idéal évangélique de justice , de vérité et d ' amour . C ' est une humble tâche ; mais c ' est une belle tâche , une tâche nécessaire aujourd ' hui où les passions parlent si haut et si puissamment . Mais on a voulu faire plus encore . Une conférence de délégués des Eglises des pays belligérants et neutres avait été convoquée à Upsal en décembre dernier . L ' Allemagne et l ' Angleterre avaient annoncé l ' envoi de représentants influents des milieux religieux . Devant l ' impossibilité des délégués anglais de se rendre en Suède , le comité organisateur , — sidé par l ' archevêque Soederbloem , ( 1 ) On peut l ' obtenir gratuitement en s ' adressnnt à la Concorde , Jumelles 4 , à Lausanne , pour ! édition française et à l ' imprimerie Rutz à Wattwil ( St - Gall ) pour l ' édition allemande ! Le comité suisse de l ' « Alliance des Eglises pour le progrès de l ' amitié entre le » peuples » se compose de MM . 0 . Herold , doyen à Wlnterthour , président ; Quantier - ia - Tente , conseiller d ' Etat à Neuchâtel . vice - président ; Dr médecin Mutzenbeng , à Spiez , caissier ; Jacob Keîler , pasteur à Wattwil , et Roger pasteur à Moud on , - secrétaires ; Eug . P . Bohringer , professeurs aux uni - Bon Ghoisv vers : t < b de Genève et Bâle ; Otto de Dardel , conseiller national à St - B ' . aise , etdoven Meier , à Frauenféld . d ' Upsal , — décida de ne convoyer que les neutres , afin de ne pas metlre la conférence sous l ' influence d ' un seul groupe de belligérants . Celle - ci s ' est réunie du jeudi 13 au dimanche 16 décembre 1917 ; elle comprenait dix délégués de chaque pays Scandinave : Suède , Norvège et Danemark ; un délégué de la Hollande et un de la Suisse . Ce dernier était M . le professeur P . Bohringer , de l ' Université de Bâle , qui représentait le comité suisse de c l ' Alliance universelle des Eglises pour le progrès de l ' amitié entre les peuples » . Le peuple suédois a pris un vif intérêt à ce congrès ; la presse a publié des comptes - rendus détaillés de ses travaux ; le roi avait délégué un général pour le représenter à Upsal . Des membres . d ' Eglises appartenant à des pays neutres ne pouvaient sans doute pas faire grand ' chose : tout en respectant les formes eé ^ clésiastiques et les divergences doctrinales , tout en tenant compte des particularités nationales , on a affirmé à nouveau l ! unité des chrétiens , l ' unité des Eglises qui se réclament de l ' évangile . Un acte public a permis de manifester cette Unité d ' une manière très solennelle . Cinq jeunes théologiens ont reçu la consécration dans la cathédrale d ' Upsal , dimanche 16 janvier , à l ' issue de cette conférence ; un représentant de chaque pays : Suède , ' Norvège , Danemark , Hollande et Suisse — calviniste ou luthérien — est venu imposer les mains aux candidats au saint ministère , qui garderont un profond souvenir de cette heure d ' union spirituelle , au moment où tout tend à diviser les peuples et les individus . Puissent les Eglises , sans jamais négliger la justice qui est aussi un élément fondamental de l ' évangile de Jésus , travailler toujours plus au nom de cet autre principe proclamé par le maître : l ' amour . • • ' ' . . . > ' Roger BORNAND . * * * • ' "" "" Nous allions donner l ' article ci - dessus à l ' impression lorsque nous est parvenu un « Appel aux Eglises , sociétés chrétiennes et chrétiens suisses » , revêtu ^ dc 51 signatures , dont celles de M . Roger Bornaud lui - même et do plusieurs de ses collègues de l ' « Alliance universelle » ; Au nombre des signataires nous relevons encore les noms lausannois de MM",Alliance universelle des Eglises pour le progrès de l ' amitié entre les peuples,org,1918-02-04,1918,2,4,1910,False
"Mais ceux "" qui ont conscience du caractère universel de l ' Evangile sentent à quel point lés chrétiens lui sont maintenant infidèles . . Cela explique des tentatives qui , du point de vue patriotique ou national , ont été mal jugées . Quand on les examine sons , l ' angle , de l ' unité spirituelle du christianisme et de la chrétienté , on comprend mieux qu ' elles répondent à une nécessité . On apprécie plus justement alors aussi les formidables difficultés que rencontre tout effort de ce genre . Il s ' agit de mettre , avant tout , l ' accent sur ce qui rapproche , sur ce que ' l ' on peut considérer comme généralement , admis par la majorité des chrétiens , quelles que soient leurs opinions sur les origines de la guerre ou quel que soit leur sentiment patriotique . Qu ' on arrive ainsi à des affirmations un éviter tout ce rait blesser , chacun le comprendra . Et tous les documents de ce genre n ' échap . peint pas au reproche d ' être incolores ; ils blessent les uns parce qu ' ils disent encore trop ; et Jes autres ne sont pas moins irrités de ce qu ' ils ne disent pas assez . Le pape n ' a pas pu , éviter des reproches de cette espèce de la part de ceux qui , en ; France ou en Allemagne , en Autriche ou en Italie , sont pourtant les enfants soumis du Saint - Siège . Et quand des Eglises protestantes ont lancé è leur toUr un manifeste , comme la Hollande ou la Suède , elles ont encouru les mêmes griefs . Ce n ' est point une raison suffisante pour se taire . Il faudra s ' y prendre à plusieurs reprises pour arriver , à se faire entendre , par dessus les diverses frontières , de tous ceux qui partagent une même foi . Et ceux qui le tentent sont , certainement , fidèles à l ' esprit de l ' évangile , dont se réclament toutes les Eglises chrétiennes . Malgré les difficultés , les moqueries et les accusations violentes , ils doivent continuer , avec la conviction que l ' heure viendra où il sera possible de se comprendre : l ' heure où les fautes seront reconnues et réparées , quels que soient les coupables , et où le pardon sera possible . Certains signes indiquent déjà un changement favorable dans la mentalité générale . Il se dit des choses qu ' on n ' était plus habitué à entendre ; et on accepte par ailleurs des déclarations contre lesquelles d ' universelles protestations se seraient élevées il n ' y a pas bien longtemps . Le président de consistoire Frédéric Curtius , à Strasbourg , vient , par pie , de soumettre à une vigoureuse critique la théologie de guerre de ses compatriotes : Toutes les images pures de Dieu , dit - U , que le Nouveau - Testament a apportées aux hommes , semblent avoir disparu du cerveau des - théologiens de la guerre . Le Dieu de l ' amour universel et réconciliateur disparaît et est changé en un Dieu impitoyable et vengeur , qui punit sur des peuples entiero les péchés d ' une petite fraction de l ' humanité . Dans leur humanisation , ou plutôt dans leur germanisation de Dieu , les théologiens de guerre allemands réduisent l ' Infini et l ' Universel à : un point minuscule sur la planète Terre , au point minuscule qui , Sur le globe ; représente l ' empire allemand . Et c ' est autour de ce point que toutes les pensées devraient tourner ? Si un vigoureux esprit religieux était encore vivant , les chrétiens devraient se révolter contre une théologie de guerre , qui élève en serre chaude un chauvinisme nationaliste . Les théologiens nationalistes ne sont pas tous allemands , ni protestants ; on a entendu , ailleurs aussi , tomber d ' étranges propos du haut de la chaire de vérité . Mais c ' est l ' Allemagne qui avait vé les plus nombreux et les plus convaincus théoriciens de l ' évangile belliqueux , qui divinisait la guerre comme une « nouvelle révélation » . Aussi estce avec d ' autant plus de satisfaction que nous constatons , sur ce point encore , qu ' un revirement se produit Cinq pasteurs berlinois ont adressé un fraternel salut à leurs frères évangéliques , « même à ceux des pays ennemis » , à l ' occasion du Jubilé de la Réformation . Ce sont les pasteurs K . Anèr , Çfitlhack - Stahn , Pless , F . Rittelmeyer et R . Wie - * landt . Or leur déclaration se ' termine par une condamnation nette et franche de la guerre , comme contraire à l ' Evangile du Christ : Nous sentons , en face de cette horrible guerre , écrivent - ils que c ' est notre devoir de conscience de tendre désormais de toute notre énergie , au nom du christianisme , à faire disparaître du monde la guerre comme moyen de règlement de compte entre les peuples . Voilà qui est parler net et surtout en chrétien ; voilà qui nous console de tant de divagations belliqueuses auxquelles certains théologiens se sont laissés aller au nom même de leurs convictions . Et nous revenons au vrai devoir des Eglises , qui est de suspendre des ponts au - dessus des abîmes , d ' abattre les murailles et de lutter contre la guerre . Et par là nous entendons moins de faire cesser celle qui bouleverse le monde , que de s ' employer à empêcher qu ' un tel fléau recommence jamais ses terribles ravages . C ' est dans cette pensée , que le regretté professeur Louis Erhéry avait proposé au Synode de l ' Église nationale vaudoise d ' entrer en relations avec d ' autres groupements ecciésiastiquést afin < d ' user de leur influence sur les peuples et sur les gouvernements pour travailler au développement des sentiments pacifiques et prévenir les horreurs de la guerre » . C ' était en 1905 1 . . . Après diverses démarches , qui durèrent près de dix ans , on avait abouti à la convocation d ' une conférence internationale , à Constance , les 3 et 4 août 1914 . Coïncidence tragique , mais aussi combien expressive et significative I La guerre était déjà déclarée , au moment même où les délégués , en petit nombre , se rencontraient à Constance . On jeta néanmoins les bases d ' une « Alliance universelle des Eglises pour le progrès de l ' amitié entre les peuples » . Louis Emery a raconté tout cela dans un bel article de la Gazette ( n ° du 8 août 1915 ) . L ' Alliance n ' a pas sombré dans la tourmente , comme on pourrait le croire . En 1915 , une nouvelle conférence , absolument intime , se réunit à Berne ; elle groupait des représentants des Eglises des Etats neutres , àjnsi , que quelques hommes éminents d ' Angleterre et d ' Allemagne . C ' était au plus beau moment du mot d ' ordre Gbtt strafe England ; cette réunion fut émouvante et vraiment animée de l ' esprit chrétien . Diverses branches de l ' Alliance publient enfin aujourd ' hui un journal . C ' est le cas dé l ' Allemagne , de l ' Angleterre , de fa Hollande , de la Suède et de la Suisse . Le bulletin dû groupe suisse : La Voix clirétienne ( 1 ) cherche modestement à faire connaître dès actions ou des pensées des différents peuples en guerre , qui révèlent la fidélité à l ' idéal évangélique de justice , de vérité et d ' amour . C ' est une humble tâche ; mais c ' est une belle tâche , une tâche nécessaire aujourd ' hui où les passions parlent si haut et si puissamment . Mais on a voulu faire plus encore . Une conférence de délégués des Eglises des pays belligérants et neutres avait été convoquée à Upsal en décembre dernier . L ' Allemagne et l ' Angleterre avaient annoncé l ' envoi de représentants influents des milieux religieux . Devant l ' impossibilité des délégués anglais de se rendre en Suède , le comité organisateur , — sidé par l ' archevêque Soederbloem , ( 1 ) On peut l ' obtenir gratuitement en s ' adressnnt à la Concorde , Jumelles 4 , à Lausanne , pour ! édition française et à l ' imprimerie Rutz à Wattwil ( St - Gall ) pour l ' édition allemande ! Le comité suisse de l ' « Alliance des Eglises pour le progrès de l ' amitié entre le » peuples » se compose de MM . 0 . Herold , doyen à Wlnterthour , président ; Quantier - ia - Tente , conseiller d ' Etat à Neuchâtel . vice - président ; Dr médecin Mutzenbeng , à Spiez , caissier ; Jacob Keîler , pasteur à Wattwil , et Roger pasteur à Moud on , - secrétaires ; Eug . P . Bohringer , professeurs aux uni - Bon Ghoisv vers : t < b de Genève et Bâle ; Otto de Dardel , conseiller national à St - B ' . aise , etdoven Meier , à Frauenféld . d ' Upsal , — décida de ne convoyer que les neutres , afin de ne pas metlre la conférence sous l ' influence d ' un seul groupe de belligérants . Celle - ci s ' est réunie du jeudi 13 au dimanche 16 décembre 1917 ; elle comprenait dix délégués de chaque pays Scandinave : Suède , Norvège et Danemark ; un délégué de la Hollande et un de la Suisse . Ce dernier était M . le professeur P . Bohringer , de l ' Université de Bâle , qui représentait le comité suisse de c l ' Alliance universelle des Eglises pour le progrès de l ' amitié entre les peuples » . Le peuple suédois a pris un vif intérêt à ce congrès ; la presse a publié des comptes - rendus détaillés de ses travaux ; le roi avait délégué un général pour le représenter à Upsal . Des membres . d ' Eglises appartenant à des pays neutres ne pouvaient sans doute pas faire grand ' chose : tout en respectant les formes eé ^ clésiastiques et les divergences doctrinales , tout en tenant compte des particularités nationales , on a affirmé à nouveau l ! unité des chrétiens , l ' unité des Eglises qui se réclament de l ' évangile . Un acte public a permis de manifester cette Unité d ' une manière très solennelle . Cinq jeunes théologiens ont reçu la consécration dans la cathédrale d ' Upsal , dimanche 16 janvier , à l ' issue de cette conférence ; un représentant de chaque pays : Suède , ' Norvège , Danemark , Hollande et Suisse — calviniste ou luthérien — est venu imposer les mains aux candidats au saint ministère , qui garderont un profond souvenir de cette heure d ' union spirituelle , au moment où tout tend à diviser les peuples et les individus . Puissent les Eglises , sans jamais négliger la justice qui est aussi un élément fondamental de l ' évangile de Jésus , travailler toujours plus au nom de cet autre principe proclamé par le maître : l ' amour . • • ' ' . . . > ' Roger BORNAND . * * * • ' "" "" Nous allions donner l ' article ci - dessus à l ' impression lorsque nous est parvenu un « Appel aux Eglises , sociétés chrétiennes et chrétiens suisses » , revêtu ^ dc 51 signatures , dont celles de M . Roger Bornaud lui - même et do plusieurs de ses collègues de l ' « Alliance universelle » ; Au nombre des signataires nous relevons encore les noms lausannois de MM",Alliance des Eglises pour le progrès de l ' amitié entre le » peuples,org,1918-02-04,1918,2,4,1910,False
